zipcode,state,income,cbsa_income,state_income,latitude,longitude
84774,UT,86094,79756,90665,37.26,-113.27
84775,UT,81250,null,90665,37.93,-110.95
84776,UT,52500,null,90665,37.64,-112.08
84779,UT,90000,79756,90665,37.33,-113.12
84780,UT,95729,79756,90665,37.13,-113.49
84781,UT,112353,79756,90665,37.41,-113.46
84782,UT,64135,79756,90665,37.35,-113.66
84783,UT,1000000,79756,90665,37.26,-113.69
84784,UT,62857,79756,90665,37.03,-112.96
84790,UT,87437,79756,90665,37.06,-113.57
84791,UT,1000000,79756,90665,37.08,-113.55
85001,AZ,1000000,84675,78845,33.45,-112.06
85002,AZ,1000000,84675,78845,33.45,-112.06
85003,AZ,76898,84675,78845,33.45,-112.08
85004,AZ,115724,84675,78845,33.44,-112.07
85005,AZ,1000000,84675,78845,33.44,-112.12
85006,AZ,50062,84675,78845,33.46,-112.05
85007,AZ,51286,84675,78845,33.45,-112.09
85008,AZ,54656,84675,78845,33.46,-111.98
85009,AZ,43530,84675,78845,33.44,-112.13
85010,AZ,1000000,84675,78845,33.46,-111.98
85011,AZ,1000000,84675,78845,33.5,-112.05
85012,AZ,109050,84675,78845,33.5,-112.07
85013,AZ,95893,84675,78845,33.5,-112.08
85014,AZ,81263,84675,78845,33.5,-112.05
85015,AZ,50597,84675,78845,33.5,-112.1
85016,AZ,89867,84675,78845,33.5,-112.02
85017,AZ,49837,84675,78845,33.5,-112.12
85018,AZ,129805,84675,78845,33.5,-111.98
85019,AZ,49421,84675,78845,33.5,-112.14
85020,AZ,82445,84675,78845,33.57,-112.05
85021,AZ,65642,84675,78845,33.55,-112.09
85022,AZ,76354,84675,78845,33.62,-112.05
85023,AZ,70576,84675,78845,33.63,-112.09
85024,AZ,97809,84675,78845,33.68,-112.04
85026,AZ,0,84675,78845,33.45,-111.97
85027,AZ,78762,84675,78845,33.68,-112.09
85028,AZ,126585,84675,78845,33.56,-112
85029,AZ,63054,84675,78845,33.59,-112.1
85030,AZ,1000000,84675,78845,33.45,-112.07
85031,AZ,60542,84675,78845,33.49,-112.16
85032,AZ,77853,84675,78845,33.62,-112
85033,AZ,50033,84675,78845,33.49,-112.21
85034,AZ,37800,84675,78845,33.43,-112.01
85035,AZ,48701,84675,78845,33.47,-112.19
85036,AZ,1000000,84675,78845,33.63,-112.15
85037,AZ,66726,84675,78845,33.48,-112.25
85038,AZ,1000000,null,78845,33.46,-111.98
85039,AZ,1000000,null,78845,33.49,-112.28
85040,AZ,52195,84675,78845,33.4,-112.02
85041,AZ,63594,84675,78845,33.38,-112.11
85042,AZ,77483,84675,78845,33.37,-112.03
85043,AZ,58036,84675,78845,33.42,-112.2
85044,AZ,98518,84675,78845,33.35,-112.02
85045,AZ,151060,84675,78845,33.3,-112.1
85046,AZ,1000000,84675,78845,33.62,-112
85048,AZ,128277,84675,78845,33.31,-112.06
85050,AZ,140065,84675,78845,33.69,-112
85051,AZ,59773,84675,78845,33.55,-112.13
85053,AZ,67247,84675,78845,33.62,-112.13
85054,AZ,126426,84675,78845,33.67,-111.95
85060,AZ,1000000,84675,78845,33.5,-111.98
85061,AZ,1000000,84675,78845,33.51,-112.12
85062,AZ,1000000,null,78845,33.46,-111.98
85063,AZ,1000000,84675,78845,33.5,-112.17
85064,AZ,1000000,84675,78845,33.5,-112.03
85065,AZ,1000000,null,78845,33.43,-112.05
85066,AZ,1000000,84675,78845,33.39,-112.03
85067,AZ,1000000,84675,78845,33.5,-112.08
85068,AZ,1000000,84675,78845,33.67,-112.06
85069,AZ,1000000,84675,78845,33.56,-112.09
85070,AZ,1000000,84675,78845,33.3,-112.04
85071,AZ,1000000,84675,78845,33.59,-112.11
85072,AZ,1000000,null,78845,33.45,-112.01
85073,AZ,1000000,null,78845,33.44,-112.07
85074,AZ,1000000,84675,78845,33.45,-112.09
85075,AZ,1000000,null,78845,33.49,-112.21
85076,AZ,1000000,84675,78845,33.32,-111.99
85078,AZ,1000000,84675,78845,33.62,-112
85079,AZ,1000000,84675,78845,33.5,-112.11
85080,AZ,1000000,84675,78845,33.63,-112.11
85082,AZ,1000000,84675,78845,33.46,-111.98
85083,AZ,148924,84675,78845,33.73,-112.14
85085,AZ,132183,84675,78845,33.75,-112.09
85086,AZ,123310,84675,78845,33.83,-112.11
85087,AZ,108194,84675,78845,33.95,-112.07
85117,AZ,1000000,84675,78845,33.42,-111.54
85118,AZ,83463,84675,78845,33.34,-111.42
85119,AZ,72088,84675,78845,33.38,-111.51
85120,AZ,59566,84675,78845,33.4,-111.56
85121,AZ,32194,84675,78845,33.14,-111.92
85122,AZ,62926,84675,78845,32.91,-111.74
85123,AZ,57941,84675,78845,32.73,-111.67
85127,AZ,1000000,84675,78845,33.21,-111.69
85128,AZ,57844,84675,78845,32.97,-111.49
85130,AZ,1000000,84675,78845,32.89,-111.75
85131,AZ,58232,84675,78845,32.65,-111.59
85132,AZ,64905,84675,78845,32.95,-111.23
85135,AZ,40139,59089,78845,33,-110.79
85137,AZ,66848,84675,78845,33.1,-110.97
85138,AZ,86889,84675,78845,33.01,-111.97
85139,AZ,77003,84675,78845,32.98,-112.11
85140,AZ,89818,84675,78845,33.24,-111.54
85141,AZ,83438,84675,78845,32.71,-111.49
85142,AZ,107473,84675,78845,33.16,-111.59
85143,AZ,87652,84675,78845,33.16,-111.56
85145,AZ,72782,84675,78845,32.57,-111.36
85147,AZ,48269,84675,78845,33.08,-111.74
85172,AZ,68695,84675,78845,32.93,-111.92
85173,AZ,64539,84675,78845,33.28,-111.1
85178,AZ,1000000,84675,78845,33.42,-111.54
85190,AZ,1000000,null,78845,33.52,-111.38
85191,AZ,1000000,84675,78845,32.98,-111.44
85192,AZ,58333,84675,78845,32.88,-110.66
85193,AZ,61300,84675,78845,32.86,-111.83
85194,AZ,72681,84675,78845,32.91,-111.65
85201,AZ,53133,84675,78845,33.44,-111.85
85202,AZ,71228,84675,78845,33.38,-111.87
85203,AZ,74439,84675,78845,33.44,-111.8
85204,AZ,64348,84675,78845,33.39,-111.78
85205,AZ,76938,84675,78845,33.43,-111.71
85206,AZ,69990,84675,78845,33.39,-111.71
85207,AZ,97242,84675,78845,33.45,-111.64
85208,AZ,71274,84675,78845,33.4,-111.63
85209,AZ,79400,84675,78845,33.37,-111.64
85210,AZ,57429,84675,78845,33.38,-111.84
85211,AZ,1000000,84675,78845,33.44,-111.84
85212,AZ,117159,84675,78845,33.33,-111.63
85213,AZ,104984,84675,78845,33.44,-111.76
85214,AZ,1000000,84675,78845,33.39,-111.78
85215,AZ,93341,84675,78845,33.51,-111.58
85216,AZ,1000000,84675,78845,33.39,-111.72
85224,AZ,88170,84675,78845,33.32,-111.87
85225,AZ,81397,84675,78845,33.32,-111.82
85226,AZ,108611,84675,78845,33.27,-111.94
85233,AZ,103660,84675,78845,33.34,-111.81
85234,AZ,110613,84675,78845,33.36,-111.75
85236,AZ,1000000,84675,78845,33.33,-111.71
85244,AZ,1000000,84675,78845,33.23,-111.76
85246,AZ,1000000,84675,78845,33.29,-111.86
85248,AZ,112260,84675,78845,33.21,-111.87
85249,AZ,144144,84675,78845,33.24,-111.78
85250,AZ,103257,84675,78845,33.53,-111.89
85251,AZ,103785,84675,78845,33.49,-111.92
85252,AZ,1000000,84675,78845,33.48,-111.92
85253,AZ,202733,84675,78845,33.54,-111.96
85254,AZ,120553,84675,78845,33.61,-111.94
85255,AZ,157061,84675,78845,33.66,-111.87
85256,AZ,47108,84675,78845,33.5,-111.79
85257,AZ,98825,84675,78845,33.46,-111.92
85258,AZ,133353,84675,78845,33.56,-111.9
85259,AZ,139200,84675,78845,33.6,-111.81
85260,AZ,118006,84675,78845,33.61,-111.89
85261,AZ,1000000,84675,78845,33.49,-111.92
85262,AZ,158795,84675,78845,33.84,-111.81
85263,AZ,136250,84675,78845,33.73,-111.68
85264,AZ,62000,84675,78845,33.75,-111.57
85266,AZ,165503,84675,78845,33.77,-111.92
85267,AZ,1000000,84675,78845,33.61,-111.89
85268,AZ,106194,84675,78845,33.6,-111.74
85269,AZ,1000000,84675,78845,33.6,-111.71
85271,AZ,1000000,84675,78845,33.46,-111.91
85274,AZ,1000000,84675,78845,33.38,-111.87
85275,AZ,1000000,84675,78845,33.45,-111.76
85277,AZ,1000000,84675,78845,33.45,-111.72
85280,AZ,1000000,84675,78845,33.4,-111.92
85281,AZ,60131,84675,78845,33.43,-111.91
85282,AZ,78169,84675,78845,33.4,-111.92
85283,AZ,84231,84675,78845,33.36,-111.93
85284,AZ,143565,84675,78845,33.33,-111.93
85285,AZ,1000000,84675,78845,33.39,-111.93
85286,AZ,113279,84675,78845,33.27,-111.82
85287,AZ,1000000,84675,78845,33.42,-111.93
85288,AZ,1000000,null,78845,33.43,-111.94
85295,AZ,127432,84675,78845,33.3,-111.74
85296,AZ,112283,84675,78845,33.34,-111.74
85297,AZ,123175,84675,78845,33.28,-111.73
85298,AZ,133848,84675,78845,33.24,-111.7
85299,AZ,1000000,84675,78845,33.33,-111.76
85301,AZ,44823,84675,78845,33.53,-112.18
85302,AZ,64556,84675,78845,33.57,-112.18
85303,AZ,61724,84675,78845,33.53,-112.22
85304,AZ,79559,84675,78845,33.59,-112.17
85305,AZ,99458,84675,78845,33.53,-112.26
85306,AZ,80996,84675,78845,33.62,-112.17
85307,AZ,66543,84675,78845,33.53,-112.31
85308,AZ,99971,84675,78845,33.66,-112.18
85309,AZ,1000000,84675,78845,33.53,-112.38
85310,AZ,113014,84675,78845,33.71,-112.17
85311,AZ,1000000,84675,78845,33.53,-112.17
85312,AZ,1000000,84675,78845,33.62,-112.18
85318,AZ,1000000,84675,78845,33.66,-112.18
85320,AZ,73021,84675,78845,33.81,-113.18
85321,AZ,42692,75199,78845,32.24,-112.65
85322,AZ,79427,84675,78845,33.18,-112.79
85323,AZ,66681,84675,78845,33.44,-112.31
85324,AZ,67648,70299,78845,34.13,-112.13
85325,AZ,44729,null,78845,33.93,-113.86
85326,AZ,76638,84675,78845,33.38,-112.55
85327,AZ,1000000,84675,78845,33.82,-111.96
85328,AZ,0,null,78845,33.32,-114.64
85329,AZ,55063,84675,78845,33.43,-112.29
85331,AZ,125760,84675,78845,33.88,-111.91
85332,AZ,62219,70299,78845,34.21,-112.97
85333,AZ,63500,84675,78845,32.94,-113.34
85334,AZ,26544,null,78845,33.52,-114.52
85335,AZ,64924,84675,78845,33.59,-112.33
85336,AZ,38224,58589,78845,32.55,-114.79
85337,AZ,44107,84675,78845,32.99,-112.9
85338,AZ,90972,84675,78845,33.37,-112.38
85339,AZ,87788,84675,78845,33.3,-112.2
85340,AZ,109114,84675,78845,33.51,-112.36
85341,AZ,0,75199,78845,31.88,-112.8
85342,AZ,60625,84675,78845,33.98,-112.44
85343,AZ,0,84675,78845,33.32,-112.7
85344,AZ,57563,null,78845,34.08,-114.22
85345,AZ,66606,84675,78845,33.57,-112.25
85346,AZ,34989,null,78845,33.66,-114.23
85347,AZ,34868,58589,78845,32.76,-113.87
85348,AZ,55483,null,78845,33.72,-113.65
85349,AZ,44310,58589,78845,32.49,-114.77
85350,AZ,55698,58589,78845,32.53,-114.71
85351,AZ,61846,84675,78845,33.6,-112.28
85352,AZ,0,58589,78845,32.68,-113.97
85353,AZ,76568,84675,78845,33.42,-112.27
85354,AZ,71157,84675,78845,33.43,-113.05
85355,AZ,102604,84675,78845,33.55,-112.43
85356,AZ,77527,58589,78845,32.7,-114.17
85357,AZ,58311,null,78845,34.06,-113.51
85358,AZ,1000000,null,78845,33.96,-112.74
85359,AZ,1000000,null,78845,33.68,-114.22
85360,AZ,74583,59314,78845,34.79,-113.37
85361,AZ,61616,84675,78845,33.76,-112.61
85362,AZ,44844,70299,78845,34.26,-112.78
85363,AZ,53316,84675,78845,33.58,-112.3
85364,AZ,58476,58589,78845,32.68,-114.66
85365,AZ,66992,58589,78845,32.72,-114.51
85366,AZ,1000000,58589,78845,32.68,-114.59
85367,AZ,60740,58589,78845,32.68,-114.38
85369,AZ,1000000,null,78845,32.69,-114.67
85371,AZ,38203,null,78845,33.83,-114.38
85372,AZ,1000000,84675,78845,33.61,-112.28
85373,AZ,72715,84675,78845,33.68,-112.31
85374,AZ,75611,84675,78845,33.64,-112.38
85375,AZ,77955,84675,78845,33.67,-112.36
85376,AZ,1000000,84675,78845,33.66,-112.35
85377,AZ,122642,84675,78845,33.82,-111.9
85378,AZ,63070,84675,78845,33.63,-112.34
85379,AZ,93191,84675,78845,33.6,-112.37
85380,AZ,1000000,84675,78845,33.68,-112.24
85381,AZ,94663,84675,78845,33.61,-112.23
85382,AZ,96031,84675,78845,33.65,-112.24
85383,AZ,131137,84675,78845,33.76,-112.24
85385,AZ,1000000,84675,78845,33.61,-112.23
85387,AZ,84950,84675,78845,33.71,-112.4
85388,AZ,92999,84675,78845,33.6,-112.43
85390,AZ,79503,84675,78845,33.9,-112.9
85392,AZ,86396,84675,78845,33.47,-112.29
85395,AZ,113125,84675,78845,33.47,-112.39
85396,AZ,104943,84675,78845,33.53,-112.7
85501,AZ,67200,59089,78845,33.62,-110.7
85502,AZ,1000000,null,78845,33.39,-110.78
85530,AZ,44194,62622,78845,33.07,-110.25
85531,AZ,88500,62622,78845,32.88,-109.79
85532,AZ,79602,59089,78845,33.41,-110.83
85533,AZ,69013,null,78845,33.27,-109.27
85534,AZ,65938,null,78845,32.76,-109.07
85535,AZ,0,62622,78845,32.97,-109.91
85536,AZ,94375,62622,78845,33.12,-110.02
85539,AZ,59857,84675,78845,33.34,-110.89
85540,AZ,73115,null,78845,33.04,-109.37
85541,AZ,66094,59089,78845,34.19,-111.17
85542,AZ,38728,59089,78845,33.32,-110.32
85543,AZ,58859,62622,78845,33,-109.88
85544,AZ,56127,59089,78845,34.32,-111.54
85545,AZ,37614,84675,78845,33.62,-111.03
85546,AZ,59908,62622,78845,32.81,-109.36
85547,AZ,1000000,59089,78845,34.25,-111.28
85548,AZ,1000000,62622,78845,32.77,-109.71
85550,AZ,38648,62622,78845,33.54,-110.47
85551,AZ,68558,62622,78845,32.8,-109.61
85552,AZ,77140,62622,78845,32.82,-109.78
85553,AZ,45804,59089,78845,33.83,-111.26
85554,AZ,85673,59089,78845,34.08,-111.01
85601,AZ,43478,75199,78845,31.59,-111.3
85602,AZ,66176,84675,78845,32.19,-110.38
85603,AZ,68281,69708,78845,31.43,-109.92
85605,AZ,40750,69708,78845,32.28,-109.5
85606,AZ,66285,69708,78845,32.06,-109.91
85607,AZ,47787,69708,78845,31.54,-109.46
85608,AZ,1000000,69708,78845,31.46,-109.58
85609,AZ,0,69708,78845,32.02,-110.04
85610,AZ,59408,69708,78845,31.73,-109.7
85611,AZ,91500,75199,78845,31.57,-110.54
85613,AZ,87996,69708,78845,31.57,-110.38
85614,AZ,72709,75199,78845,31.81,-110.92
85615,AZ,91696,69708,78845,31.44,-110.23
85616,AZ,72649,69708,78845,31.73,-110.31
85617,AZ,70032,69708,78845,31.55,-109.69
85618,AZ,58155,84675,78845,32.68,-110.62
85619,AZ,0,75199,78845,32.38,-110.75
85620,AZ,50574,69708,78845,31.34,-109.94
85621,AZ,42559,52609,78845,31.45,-110.83
85622,AZ,78469,75199,78845,31.83,-111.08
85623,AZ,70291,84675,78845,32.64,-110.84
85624,AZ,53750,69708,78845,31.53,-110.71
85625,AZ,58500,69708,78845,31.89,-109.61
85626,AZ,67366,69708,78845,31.36,-109.57
85627,AZ,72283,69708,78845,32.01,-110.24
85628,AZ,1000000,52609,78845,31.41,-110.89
85629,AZ,99003,75199,78845,31.91,-110.9
85630,AZ,51500,69708,78845,31.88,-110.18
85631,AZ,44612,84675,78845,32.62,-110.59
85632,AZ,49205,69708,78845,32,-109.21
85633,AZ,0,75199,78845,31.66,-111.5
85634,AZ,37978,75199,78845,32,-111.93
85635,AZ,72407,69708,78845,31.59,-110.17
85636,AZ,1000000,69708,78845,31.46,-110.18
85637,AZ,83385,75199,78845,31.75,-110.66
85638,AZ,60000,69708,78845,31.71,-110.04
85639,AZ,24896,75199,78845,31.8,-111.74
85640,AZ,1000000,52609,78845,31.56,-111.05
85641,AZ,113942,75199,78845,31.95,-110.69
85643,AZ,56570,69708,78845,32.43,-109.88
85644,AZ,1000000,null,78845,32.25,-109.83
85645,AZ,49712,75199,78845,31.71,-111.02
85646,AZ,101875,52609,78845,31.63,-111.06
85648,AZ,57264,52609,78845,31.5,-111.06
85650,AZ,97185,69708,78845,31.5,-110.21
85652,AZ,1000000,75199,78845,32.38,-111.11
85653,AZ,83102,84675,78845,32.45,-111.29
85654,AZ,1000000,75199,78845,32.42,-111.15
85655,AZ,1000000,null,78845,31.34,-109.52
85658,AZ,108400,84675,78845,32.51,-111.16
85670,AZ,1000000,null,78845,31.55,-110.35
85671,AZ,1000000,null,78845,31.56,-110.32
85701,AZ,65625,75199,78845,32.22,-110.97
85702,AZ,1000000,75199,78845,32.21,-110.97
85703,AZ,1000000,75199,78845,32.27,-110.99
85704,AZ,100408,75199,78845,32.33,-110.98
85705,AZ,38435,75199,78845,32.26,-111
85706,AZ,42651,75199,78845,32.15,-110.93
85707,AZ,1000000,75199,78845,32.18,-110.89
85708,AZ,61944,75199,78845,32.18,-110.87
85709,AZ,1000000,75199,78845,32.23,-111.01
85710,AZ,69679,75199,78845,32.22,-110.82
85711,AZ,55640,75199,78845,32.21,-110.88
85712,AZ,58731,75199,78845,32.25,-110.87
85713,AZ,53903,75199,78845,32.19,-110.98
85714,AZ,49353,75199,78845,32.16,-110.91
85715,AZ,89882,75199,78845,32.25,-110.82
85716,AZ,60863,75199,78845,32.24,-110.92
85717,AZ,1000000,75199,78845,32.24,-110.94
85718,AZ,144343,75199,78845,32.31,-110.92
85719,AZ,50925,75199,78845,32.24,-110.95
85720,AZ,1000000,null,78845,32.19,-110.89
85721,AZ,1000000,75199,78845,32.23,-110.95
85722,AZ,1000000,null,78845,32.23,-110.94
85723,AZ,1000000,75199,78845,32.18,-110.97
85724,AZ,1000000,75199,78845,32.24,-110.95
85725,AZ,1000000,75199,78845,32.19,-111.01
85726,AZ,1000000,75199,78845,32.2,-110.95
85728,AZ,1000000,75199,78845,32.31,-110.91
85730,AZ,64175,75199,78845,32.17,-110.79
85731,AZ,1000000,75199,78845,32.21,-110.76
85732,AZ,1000000,75199,78845,32.21,-110.88
85733,AZ,1000000,75199,78845,32.08,-111.07
85734,AZ,1000000,75199,78845,32.11,-110.89
85735,AZ,69618,75199,78845,32.06,-111.42
85736,AZ,60857,75199,78845,31.9,-111.36
85737,AZ,108685,75199,78845,32.41,-110.95
85738,AZ,1000000,75199,78845,32.22,-110.92
85739,AZ,93088,84675,78845,32.54,-110.95
85740,AZ,1000000,75199,78845,32.36,-111.07
85741,AZ,72708,75199,78845,32.33,-111.05
85742,AZ,90702,75199,78845,32.43,-111.03
85743,AZ,92313,75199,78845,32.3,-111.16
85744,AZ,1000000,75199,78845,32.04,-110.67
85745,AZ,84165,75199,78845,32.25,-111.08
85746,AZ,64434,75199,78845,32.09,-111.08
85747,AZ,103644,75199,78845,32.1,-110.77
85748,AZ,97515,75199,78845,32.21,-110.75
85749,AZ,120587,75199,78845,32.28,-110.73
85750,AZ,145015,75199,78845,32.29,-110.83
85751,AZ,1000000,75199,78845,32.24,-110.83
85752,AZ,1000000,75199,78845,32.35,-111.04
85754,AZ,1000000,75199,78845,32.23,-111
85755,AZ,113564,75199,78845,32.46,-110.97
85756,AZ,63519,75199,78845,32.07,-110.92
85757,AZ,64950,75199,78845,32.13,-111.12
85775,AZ,1000000,null,78845,32.21,-110.97
85901,AZ,59104,53403,78845,34.23,-110.07
85902,AZ,1000000,53403,78845,34.25,-110.02
85911,AZ,18864,53403,78845,34.15,-110.51
85912,AZ,81750,null,78845,34.43,-109.9
85920,AZ,76250,null,78845,33.86,-109.18
85922,AZ,48786,null,78845,33.52,-109.21
85923,AZ,64191,53403,78845,34.36,-110.29
85924,AZ,54153,null,78845,34.51,-109.69
85925,AZ,82730,null,78845,34.09,-109.32
85926,AZ,0,53403,78845,33.77,-109.98
85927,AZ,1000000,null,78845,34,-109.48
85928,AZ,44632,78758,78845,34.53,-110.44
85929,AZ,54940,53403,78845,34.18,-109.94
85930,AZ,43250,null,78845,34.06,-109.7
85931,AZ,76463,78758,78845,34.42,-110.91
85932,AZ,88459,null,78845,33.93,-109.22
85933,AZ,53667,53403,78845,34.37,-110.48
85934,AZ,188289,53403,78845,34.27,-110.28
85935,AZ,90382,53403,78845,34.08,-109.9
85936,AZ,73792,null,78845,34.56,-109.33
85937,AZ,56688,53403,78845,34.57,-110.06
85938,AZ,62545,null,78845,34.04,-109.2
85939,AZ,79798,53403,78845,34.43,-110.06
85940,AZ,56825,null,78845,34.22,-109.64
85941,AZ,39141,53403,78845,33.8,-110.09
85942,AZ,1000000,53403,78845,34.74,-109.95
86001,AZ,91045,78758,78845,35.23,-111.72
86002,AZ,1000000,78758,78845,35.56,-112.58
86003,AZ,0,78758,78845,35.19,-111.22
86004,AZ,86302,78758,78845,35.29,-111.32
86005,AZ,105407,78758,78845,35.2,-111.65
86011,AZ,1000000,78758,78845,35.18,-111.66
86015,AZ,116034,78758,78845,35.23,-111.84
86016,AZ,0,78758,78845,35.75,-111.64
86017,AZ,74750,78758,78845,34.92,-111.62
86018,AZ,110682,78758,78845,35.19,-111.92
86020,AZ,41313,78758,78845,36.05,-111.45
86021,AZ,51207,59314,78845,36.97,-112.98
86022,AZ,46660,78758,78845,36.86,-112.84
86023,AZ,122153,78758,78845,36.03,-112.02
86024,AZ,86351,78758,78845,34.73,-111.15
86025,AZ,60880,53403,78845,34.94,-110.09
86028,AZ,0,null,78845,35.07,-109.76
86029,AZ,0,53403,78845,34.96,-110.05
86030,AZ,30872,53403,78845,35.97,-110.73
86031,AZ,26205,53403,78845,35.41,-110.08
86032,AZ,68095,53403,78845,35.08,-110.28
86033,AZ,42424,53403,78845,36.64,-110.18
86034,AZ,33295,53403,78845,35.76,-110.25
86035,AZ,56250,78758,78845,35.41,-111.02
86036,AZ,69250,78758,78845,36.74,-111.85
86038,AZ,1000000,78758,78845,34.93,-111.47
86039,AZ,58393,53403,78845,35.91,-110.53
86040,AZ,67308,78758,78845,36.68,-111.41
86042,AZ,59485,53403,78845,35.84,-110.37
86043,AZ,45212,53403,78845,35.81,-110.48
86044,AZ,28639,78758,78845,36.91,-110.87
86045,AZ,55678,78758,78845,36.09,-111.13
86046,AZ,63638,78758,78845,35.37,-112.26
86047,AZ,52982,78758,78845,35.1,-110.64
86052,AZ,1000000,78758,78845,36.3,-112.08
86053,AZ,53000,78758,78845,36.69,-111.07
86054,AZ,41250,53403,78845,36.72,-110.62
86301,AZ,70079,70299,78845,34.62,-112.42
86302,AZ,1000000,70299,78845,34.58,-112.43
86303,AZ,87951,70299,78845,34.49,-112.44
86304,AZ,1000000,70299,78845,34.57,-112.44
86305,AZ,82941,70299,78845,34.76,-112.88
86312,AZ,1000000,70299,78845,34.61,-112.32
86313,AZ,1000000,70299,78845,34.55,-112.45
86314,AZ,66594,70299,78845,34.63,-112.31
86315,AZ,70433,70299,78845,34.69,-112.3
86320,AZ,42109,70299,78845,35.13,-112.52
86321,AZ,85445,70299,78845,34.5,-113.07
86322,AZ,52300,70299,78845,34.48,-111.78
86323,AZ,62821,70299,78845,34.77,-112.45
86324,AZ,78197,70299,78845,34.79,-112.1
86325,AZ,70410,70299,78845,34.73,-111.91
86326,AZ,60075,70299,78845,34.75,-112.01
86327,AZ,72095,70299,78845,34.56,-112.12
86329,AZ,1000000,70299,78845,34.5,-112.22
86331,AZ,101000,70299,78845,34.71,-112.16
86332,AZ,70577,70299,78845,34.29,-112.66
86333,AZ,54666,70299,78845,34.34,-112.03
86334,AZ,78350,70299,78845,34.9,-112.43
86335,AZ,70192,70299,78845,34.68,-111.7
86336,AZ,77591,78758,78845,34.94,-111.94
86337,AZ,45714,70299,78845,35.13,-112.99
86338,AZ,85893,70299,78845,34.58,-112.77
86339,AZ,1000000,78758,78845,34.86,-111.76
86340,AZ,1000000,70299,78845,34.86,-111.79
86341,AZ,1000000,null,78845,34.77,-111.76
86342,AZ,1000000,70299,78845,34.63,-111.77
86343,AZ,111250,70299,78845,34.2,-112.34
86351,AZ,82271,70299,78845,34.75,-111.77
86401,AZ,59713,59314,78845,35.24,-113.76
86402,AZ,1000000,59314,78845,35.22,-113.35
86403,AZ,61488,59314,78845,34.48,-114.32
86404,AZ,74231,59314,78845,34.61,-114.3
86405,AZ,1000000,59314,78845,34.5,-114.31
86406,AZ,77645,59314,78845,34.44,-114.24
86409,AZ,54583,59314,78845,35.24,-114.01
86411,AZ,59301,59314,78845,35.36,-113.72
86412,AZ,1000000,59314,78845,35.5,-113.88
86413,AZ,55000,59314,78845,35.13,-114.25
86426,AZ,67191,59314,78845,35,-114.56
86427,AZ,1000000,59314,78845,35.01,-114.58
86429,AZ,62113,59314,78845,35.14,-114.49
86430,AZ,1000000,59314,78845,35.28,-114.49
86431,AZ,39250,59314,78845,35.39,-114.21
86432,AZ,40541,59314,78845,36.9,-113.94
86433,AZ,0,59314,78845,34.92,-114.35
86434,AZ,49375,59314,78845,35.64,-113.61
86435,AZ,1000000,78758,78845,36.15,-112.63
86436,AZ,31182,59314,78845,34.72,-114.44
86437,AZ,0,59314,78845,35.39,-113.62
86438,AZ,47951,59314,78845,34.76,-114.01
86439,AZ,1000000,59314,78845,35.14,-114.56
86440,AZ,70909,59314,78845,34.86,-114.51
86441,AZ,50952,59314,78845,35.64,-114.31
86442,AZ,48792,59314,78845,35.09,-114.57
