st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
MO,CHILHOWEE ELEM.,290873000256,CHILHOWEE R-IV,2908730,CHILHOWEE,64733,CHILHOWEE,64733,Yes participating without using any Provision or the CEO,65,13,27
MO,CHILHOWEE HIGH,290873000257,CHILHOWEE R-IV,2908730,CHILHOWEE,64733,CHILHOWEE,64733,Yes participating without using any Provision or the CEO,81,15,43
MO,CHILLICOTHE ELEM,290876000261,CHILLICOTHE R-II,2908760,CHILLICOTHE,64601,CHILLICOTHE,64601,Yes participating without using any Provision or the CEO,332,74,167
MO,CHILLICOTHE HIGH,290876000264,CHILLICOTHE R-II,2908760,CHILLICOTHE,64601,CHILLICOTHE,64601,Yes participating without using any Provision or the CEO,591,60,150
MO,CHILLICOTHE MIDDLE,290876002815,CHILLICOTHE R-II,2908760,CHILLICOTHE,64601,CHILLICOTHE,64601,Yes participating without using any Provision or the CEO,371,55,156
MT,Chinook 7-8,300626000932,Chinook Elem,3006260,Chinook,59523,Chinook,59523,Yes participating without using any Provision or the CEO,55,,34
MT,Chinook High School,300627000182,Chinook H S,3006270,Chinook,59523,Chinook,59523,Yes participating without using any Provision or the CEO,118,,65
MT,Choteau 7-8,300632001065,Choteau Elem,3006320,Choteau,59422,Choteau,59422,Yes participating without using any Provision or the CEO,54,,30
MT,Choteau High School,300633000184,Choteau H S,3006330,Choteau,59422,Choteau,59422,Yes participating without using any Provision or the CEO,110,,55
MT,Choteau School,300632000183,Choteau Elem,3006320,Choteau,59422,Choteau,59422,Yes participating without using any Provision or the CEO,268,,121
MO,CHOUTEAU ELEMENTARY,292280001263,NORTH KANSAS CITY 74,2922800,KANSAS CITY,64117,KANSAS CITY,64117,Yes participating without using any Provision or the CEO,386,137,290
NH,Christa McAuliffe School,330246000060,Concord School District,3302460,Concord,03301,Concord,03301,Yes participating without using any Provision or the CEO,355,,125
NV,Christensen M J ES,320006000354,Clark County,3200060,Las Vegas,89117,Las Vegas,89117,Yes under Community Eligibility Option (CEO),492,268,492
NV,Churchill County Adult Ed,320003000868,Churchill,3200030,Fallon,89406,Fallon,89406,No,0,,
NV,Churchill County High School,320003000001,Churchill,3200030,Fallon,89406,Fallon,89406,Yes under Community Eligibility Option (CEO),1089,3,1089
NV,Churchill County Middle School,320003000003,Churchill,3200030,Fallon,89406,Fallon,89406,Yes under Community Eligibility Option (CEO),724,3,724
NV,Cimarron-Memorial HS,320006000406,Clark County,3200060,Las Vegas,89128,Las Vegas,89128,Yes under Community Eligibility Option (CEO),2517,1422,2517
MT,Circle High School,300681000187,Circle H S,3006810,Circle,59215,Circle,59215,Yes participating without using any Provision or the CEO,64,,24
MO,CITADEL SCHOOL,290002203058,MO SCHLS FOR THE SEV DISABLED,2900022,POTOSI,63664,POTOSI,63664,Yes participating without using any Provision or the CEO,4,,
MO,CITY GARDEN MONTESSORI EAEC,290058503399,CITY GARDEN MONTESSORI,2900585,ST. LOUIS,63110,ST. LOUIS,63110,Yes participating without using any Provision or the CEO,374,88,185
MO,CITY GARDEN MONTESSORI ECEC,290058503101,CITY GARDEN MONTESSORI,2900585,ST LOUIS,63110,ST LOUIS,63110,Yes participating without using any Provision or the CEO,199,56,97
NV,CIVICA Academy,320000100962,State Sponsored Charter Schools,3200001,North Las Vegas,89030,North Las Vegas,89030,Yes under Community Eligibility Option (CEO),905,607,905
MT,Clancy 7-8,300684000988,Clancy Elem,3006840,Clancy,59634,Clancy,59634,Yes participating without using any Provision or the CEO,87,,10
MT,Clancy School,300684000188,Clancy Elem,3006840,Clancy,59634,Clancy,59634,Yes participating without using any Provision or the CEO,300,,81
MO,CLARDY ELEMENTARY,292280001264,NORTH KANSAS CITY 74,2922800,KANSAS CITY,64118,KANSAS CITY,64118,Yes participating without using any Provision or the CEO,496,75,228
NH,Claremont Middle School,330234000039,Claremont School District,3302340,Claremont,03743,Claremont,03743,Yes participating without using any Provision or the CEO,338,,139
NH,Claremont Preschool Center,330234000724,Claremont School District,3302340,Claremont,03743,Claremont,03743,Yes participating without using any Provision or the CEO,65,,29
MO,CLARENCE CANNON ELEM.,291140000406,ELSBERRY R-II,2911400,ELSBERRY,63343,ELSBERRY,63343,Yes participating without using any Provision or the CEO,310,59,133
MO,CLARENCE LAWSON ELEM.,291619002494,JEFFERSON CITY,2916190,JEFFERSON CITY,65109,JEFFERSON CITY,65109,Yes participating without using any Provision or the CEO,442,85,222
MO,CLARK CO. HIGH,291638000797,CLARK CO. R-I,2916380,KAHOKA,63445,KAHOKA,63445,Yes participating without using any Provision or the CEO,310,56,144
MO,CLARK CO. MIDDLE,291638001656,CLARK CO. R-I,2916380,KAHOKA,63445,KAHOKA,63445,Yes participating without using any Provision or the CEO,228,52,132
NV,Clark County Detention Ctr J-SHS,320006000294,Clark County,3200060,Las Vegas,89101,Las Vegas,89101,No,37,,
NV,Clark Ed W HS,320006000030,Clark County,3200060,Las Vegas,89102,Las Vegas,89102,Yes under Community Eligibility Option (CEO),2835,1541,2835
MO,CLARK ELEM.,293153002192,WEBSTER GROVES,2931530,ST LOUIS,63119,ST LOUIS,63119,Yes participating without using any Provision or the CEO,288,3,14
NH,Clark-Wilkins School,330147000006,Amherst School District,3301470,Amherst,03031,Amherst,03031,Yes participating without using any Provision or the CEO,697,,34
MO,CLARKSBURG ELEM.,290909000267,CLARKSBURG C-2,2909090,CLARKSBURG,65025,CLARKSBURG,65025,Yes participating without using any Provision or the CEO,57,21,33
NE,CLARKSON ELEMENTARY SCHOOL,310516000150,CLARKSON PUBLIC SCHOOLS,3105160,CLARKSON,68629,CLARKSON,68629,Yes participating without using any Provision or the CEO,103,,49
NE,CLARKSON JR-SR HIGH SCHOOL,310516000151,CLARKSON PUBLIC SCHOOLS,3105160,CLARKSON,68629,CLARKSON,68629,Yes participating without using any Provision or the CEO,122,,43
MO,CLARKTON ELEM.,290912000268,CLARKTON C-4,2909120,CLARKTON,63837,CLARKTON,63837,Yes participating without using any Provision or the CEO,156,95,153
MO,CLARKTON HIGH,290912000269,CLARKTON C-4,2909120,CLARKTON,63837,CLARKTON,63837,Yes participating without using any Provision or the CEO,139,61,136
NE,CLARMAR ELEMENTARY SCHOOL,317071000973,FREMONT PUBLIC SCHOOLS,3170710,FREMONT,68025,FREMONT,68025,Yes participating without using any Provision or the CEO,269,,131
MO,CLAUDE BROWN ELEMENTARY,293045003229,TROY R-III,2930450,TROY,63379,TROY,63379,Yes participating without using any Provision or the CEO,418,47,106
MO,CLAYMONT ELEM.,292358001380,PARKWAY C-2,2923580,BALLWIN,63011,BALLWIN,63011,Yes participating without using any Provision or the CEO,483,21,38
MO,CLAYTON HIGH,290972000275,CLAYTON,2909720,CLAYTON,63105,CLAYTON,63105,Yes participating without using any Provision or the CEO,844,20,64
MO,Clearview Elementary,293111002158,WASHINGTON,2931110,Union,63084,Union,63084,Yes participating without using any Provision or the CEO,292,20,65
MO,CLEARWATER ELEMENTARY,290975000280,CLEARWATER R-I,2909750,PIEDMONT,63957,PIEDMONT,63957,Yes participating without using any Provision or the CEO,392,142,263
MO,CLEARWATER HIGH,290975000277,CLEARWATER R-I,2909750,PIEDMONT,63957,PIEDMONT,63957,Yes participating without using any Provision or the CEO,241,69,144
NE,CLEARWATER LEARNING CENTER,318008002420,EDUCATIONAL SERVICE UNIT 08,3180080,CLEARWATER,68726,CLEARWATER,68726,No,0,,
MO,CLEARWATER MIDDLE,290975001904,CLEARWATER R-I,2909750,PIEDMONT,63957,PIEDMONT,63957,Yes participating without using any Provision or the CEO,252,79,174
MO,CLER-MONT ELEM.,291229000491,FORT OSAGE R-I,2912290,INDEPENDENCE,64056,INDEPENDENCE,64056,Yes participating without using any Provision or the CEO,326,88,188
MT,Cleveland School,300405000094,Cleveland Elem,3004050,Chinook,59523,Chinook,59523,No,7,,
MO,CLEVER ELEM.,290978000281,CLEVER R-V,2909780,CLEVER,65631,CLEVER,65631,Yes participating without using any Provision or the CEO,885,131,294
MO,CLEVER HIGH,290978000282,CLEVER R-V,2909780,CLEVER,65631,CLEVER,65631,Yes participating without using any Provision or the CEO,407,41,102
MO,CLIFFORD H. NOWLIN MIDDLE,291548003090,INDEPENDENCE 30,2915480,INDEPENDENCE,64052,INDEPENDENCE,64052,Yes participating without using any Provision or the CEO,886,288,736
MO,CLIMAX SPRINGS HIGH,290981000284,CLIMAX SPRINGS R-IV,2909810,CLIMAX SPRINGS,65324,CLIMAX SPRINGS,65324,Yes participating without using any Provision or the CEO,88,20,56
MT,Clinton 7-8,300687001016,Clinton Elem,3006870,Clinton,59825,Clinton,59825,Yes participating without using any Provision or the CEO,37,,18
MO,CLINTON CO. R-III MIDDLE,292529000846,CLINTON CO. R-III,2925290,PLATTSBURG,64477,PLATTSBURG,64477,Yes participating without using any Provision or the CEO,157,20,67
MO,CLINTON EARLY CHILDHOOD CENTER,290986003291,CLINTON,2909860,CLINTON,64735,CLINTON,64735,Yes under Community Eligibility Option (CEO),114,21,61
NE,CLINTON ELEMENTARY SCHOOL,317284001143,LINCOLN PUBLIC SCHOOLS,3172840,LINCOLN,68503,LINCOLN,68503,Yes under Community Eligibility Option (CEO),419,416,
MO,CLINTON INTERMEDIATE SCHOOL,290986003145,CLINTON,2909860,CLINTON,64735,CLINTON,64735,Yes under Community Eligibility Option (CEO),382,90,212
MO,CLINTON MIDDLE,290986000288,CLINTON,2909860,CLINTON,64735,CLINTON,64735,Yes under Community Eligibility Option (CEO),378,84,194
MT,Clinton School,300687000189,Clinton Elem,3006870,Clinton,59825,Clinton,59825,Yes participating without using any Provision or the CEO,188,,105
MO,CLINTON SR. HIGH,290986000286,CLINTON,2909860,CLINTON,64735,CLINTON,64735,Yes under Community Eligibility Option (CEO),628,99,267
MO,CLINTON TECHNICAL SCH.,290986000285,CLINTON,2909860,CLINTON,64735,CLINTON,64735,No,0,,
MO,CLIPPARD ELEM.,290712000188,CAPE GIRARDEAU 63,2907120,CAPE GIRARDEAU,63701,CAPE GIRARDEAU,63701,Yes under Community Eligibility Option (CEO),424,153,424
MO,CLOPTON ELEM.,292514001444,PIKE CO. R-III,2925140,CLARKSVILLE,63336,CLARKSVILLE,63336,Yes participating without using any Provision or the CEO,195,34,90
MO,CLOPTON HIGH,292514001445,PIKE CO. R-III,2925140,CLARKSVILLE,63336,CLARKSVILLE,63336,Yes participating without using any Provision or the CEO,135,16,52
MO,Clopton Middle,292514003441,PIKE CO. R-III,2925140,CLARKSVILLE,63336,CLARKSVILLE,63336,Yes participating without using any Provision or the CEO,100,19,43
MO,CLYDE HAMRICK ELEM.,291230000498,FOX C-6,2912300,IMPERIAL,63052,IMPERIAL,63052,Yes participating without using any Provision or the CEO,399,90,203
NV,Coal Canyon High School,320042000762,Pershing,3200420,Lovelock,89419,Lovelock,89419,No,0,,
NH,Coastal Waters Chartered Public School (E),339997310032,Coastal Waters Chartered Public School,3399973,Exeter,03833,Exeter,03833,No,66,,23
NH,Coastal Waters Chartered Public School (H),339997310035,Coastal Waters Chartered Public School,3399973,Exeter,03833,Exeter,03833,No,16,,5
NE,CODY ELEMENTARY SCHOOL,310002201323,NORTH PLATTE PUBLIC SCHOOLS,3100022,NORTH PLATTE,69101,NORTH PLATTE,69101,Yes under Community Eligibility Option (CEO),244,178,
NE,CODY ELEMENTARY SCHOOL,317374001244,MILLARD PUBLIC SCHOOLS,3173740,OMAHA,68144,OMAHA,68144,Yes participating without using any Provision or the CEO,314,,162
NE,CODY-KILGORE ELEMENTARY SCHOOL,310528000156,CODY-KILGORE PUBLIC SCHS,3105280,KILGORE,69216,KILGORE,69216,Yes participating without using any Provision or the CEO,67,,37
NE,CODY-KILGORE HIGH SCHOOL,310528000157,CODY-KILGORE PUBLIC SCHS,3105280,CODY,69211,CODY,69211,Yes participating without using any Provision or the CEO,56,,24
NE,CODY-KILGORE MIDDLE SCHOOL,310528002306,CODY-KILGORE PUBLIC SCHS,3105280,CODY,69211,CODY,69211,Yes participating without using any Provision or the CEO,34,,17
NH,Coe-Brown Northwood Academy,330733000519,Coe-Brown Northwood Academy School District,3307330,Northwood,03261,Northwood,03261,No,666,,25
MO,COGDILL EARLY CHILDHOOD CENTER,292964003330,STRAFFORD R-VI,2929640,STRAFFORD,65757,STRAFFORD,65757,No,0,,
MT,Cohagen School,300703000192,Cohagen Elem,3007030,Cohagen,59322,Cohagen,59322,No,11,,
MO,COL. JOHN B. WYMAN ELEM.,292689001631,ROLLA 31,2926890,ROLLA,65401,ROLLA,65401,Yes participating without using any Provision or the CEO,455,91,213
NV,COLD SPRINGS MIDDLE SCHOOL,320048000673,Washoe County,3200480,RENO,89508,RENO,89508,Yes participating without using any Provision or the CEO,651,198,220
MO,COLD WATER ELEM.,291383000618,HAZELWOOD,2913830,FLORISSANT,63031,FLORISSANT,63031,Yes under Community Eligibility Option (CEO),396,153,265
MO,COLE CAMP ELEM.,290990000292,COLE CAMP R-I,2909900,COLE CAMP,65325,COLE CAMP,65325,Yes participating without using any Provision or the CEO,381,92,217
MO,COLE CAMP HIGH,290990000293,COLE CAMP R-I,2909900,COLE CAMP,65325,COLE CAMP,65325,Yes participating without using any Provision or the CEO,354,59,185
MO,COLE CAMP PRESCHOOL,290990003248,COLE CAMP R-I,2909900,Cole Camp,65325,Cole Camp,65325,No,0,,
MO,COLE CO. R-I ELEM.,292697001638,COLE CO. R-I,2926970,RUSSELLVILLE,65074,RUSSELLVILLE,65074,Yes participating without using any Provision or the CEO,327,41,102
MO,COLE ELEM.,292928001906,ST. LOUIS CITY,2929280,ST LOUIS,63108,ST LOUIS,63108,Yes under Community Eligibility Option (CEO),345,216,345
NH,Colebrook Academy and Elementary School (E),330240000050,Colebrook School District,3302400,Colebrook,03576,Colebrook,03576,Yes participating without using any Provision or the CEO,193,,85
NH,Colebrook Academy and Elementary School (H),330240000049,Colebrook School District,3302400,Colebrook,03576,Colebrook,03576,Yes participating without using any Provision or the CEO,111,,40
MO,COLEMAN ELEM.,292706001654,ST. JOSEPH,2927060,ST JOSEPH,64506,ST JOSEPH,64506,Yes under Community Eligibility Option (CEO),394,134,394
MO,COLEMAN ELEM.,292346001353,MERAMEC VALLEY R-III,2923460,VILLA RIDGE,63089,VILLA RIDGE,63089,Yes participating without using any Provision or the CEO,205,60,120
NV,College of So NV HS East,320006000443,Clark County,3200060,N  Las Vegas,89030,N  Las Vegas,89030,No,161,,
NV,College of So NV HS South,320006000463,Clark County,3200060,Henderson,89002,Henderson,89002,No,138,,
NV,College of So NV HS West,320006000444,Clark County,3200060,Las Vegas,89146,Las Vegas,89146,No,222,,
MO,COLLEGE VIEW SCHOOL,290002203067,MO SCHLS FOR THE SEV DISABLED,2900022,JOPLIN,64801,JOPLIN,64801,Yes participating without using any Provision or the CEO,9,3,6
MO,COLLEGIATE SCHOOL OF MED/BIO,292928003231,ST. LOUIS CITY,2929280,ST. LOUIS,63139,ST. LOUIS,63139,Yes under Community Eligibility Option (CEO),335,58,335
MT,Colstrip High School,300708000194,Colstrip H S,3007080,Colstrip,59323,Colstrip,59323,Yes participating without using any Provision or the CEO,157,,73
MO,COLUMBIA AREA CAREER CTR.,290100000297,COLUMBIA 93,2901000,COLUMBIA,65203,COLUMBIA,65203,No,0,,
MO,COLUMBIA ELEM. COMM. ED. CTR.,292928002693,ST. LOUIS CITY,2929280,ST LOUIS,63106,ST LOUIS,63106,Yes under Community Eligibility Option (CEO),211,150,211
MT,Columbia Falls High Schl,300714000203,Columbia Falls H S,3007140,Columbia Falls,59912,Columbia Falls,59912,Yes participating without using any Provision or the CEO,688,,334
MT,Columbia Falls Jr HS,300711000195,Columbia Falls Elem,3007110,Columbia Falls,59912,Columbia Falls,59912,Yes participating without using any Provision or the CEO,543,,305
MO,COLUMBIAN ELEM.,290746000204,CARTHAGE R-IX,2907460,CARTHAGE,64836,CARTHAGE,64836,Yes participating without using any Provision or the CEO,378,127,322
NE,COLUMBIAN ELEMENTARY SCHOOL,317482001367,OMAHA PUBLIC SCHOOLS,3174820,OMAHA,68154,OMAHA,68154,Yes under Community Eligibility Option (CEO),270,106,
MT,Columbus Elem School,300719000204,Columbus Elem,3007190,Columbus,59019,Columbus,59019,Yes participating without using any Provision or the CEO,320,,103
MT,Columbus High School,300720000205,Columbus H S,3007200,Columbus,59019,Columbus,59019,Yes participating without using any Provision or the CEO,240,,47
NE,COLUMBUS HIGH SCHOOL,310534000168,COLUMBUS PUBLIC SCHOOLS,3105340,COLUMBUS,68602,COLUMBUS,68602,Yes participating without using any Provision or the CEO,1295,,691
NE,COLUMBUS MIDDLE SCHOOL,310534000165,COLUMBUS PUBLIC SCHOOLS,3105340,COLUMBUS,68602,COLUMBUS,68602,Yes participating without using any Provision or the CEO,1207,,755
MT,Columbus Middle School,300719001060,Columbus Elem,3007190,Columbus,59019,Columbus,59019,Yes participating without using any Provision or the CEO,176,,51
MO,COMBS ELEMENTARY,291201000455,FERGUSON-FLORISSANT R-II,2912010,FLORISSANT,63031,FLORISSANT,63031,Yes participating without using any Provision or the CEO,315,141,312
MO,COMMONS LANE ELEMENTARY,291201000456,FERGUSON-FLORISSANT R-II,2912010,FLORISSANT,63033,FLORISSANT,63033,Yes participating without using any Provision or the CEO,371,190,368
MO,COMMUNITY ACCESS JOB TRAINING,292928001926,ST. LOUIS CITY,2929280,ST LOUIS,63109,ST LOUIS,63109,Yes under Community Eligibility Option (CEO),81,30,81
MO,COMMUNITY ELEM.,291002000318,COMMUNITY R-VI,2910020,LADDONIA,63352,LADDONIA,63352,Yes participating without using any Provision or the CEO,145,32,75
MO,COMMUNITY FOR KIDS,291176003217,FAIRFAX R-III,2911760,Fairfax,64446,Fairfax,64446,No,0,,
MO,COMMUNITY HIGH,291002000319,COMMUNITY R-VI,2910020,LADDONIA,63352,LADDONIA,63352,Yes participating without using any Provision or the CEO,158,15,72
MO,COMMUNITY LEARNING CTR.,290000901352,DIVISION OF YOUTH SERVICE,2900009,SPRINGFIELD,65807,SPRINGFIELD,65807,Yes participating without using any Provision or the CEO,17,5,14
NH,Compass Classical Academy Charter School (E),330330100718,Compass Classical Academy Charter School,3303301,Northfield,03276,Northfield,03276,No,124,,76
NH,Compass Classical Academy Charter School (H),330330100739,Compass Classical Academy Charter School,3303301,Northfield,03276,Northfield,03276,No,40,,21
MO,COMPASS ELEMENTARY,291434000651,HICKMAN MILLS C-1,2914340,KANSAS CITY,64137,KANSAS CITY,64137,Yes under Community Eligibility Option (CEO),332,151,332
MO,COMPASS ELEMENTARY,292523003288,PLATTE CO. R-III,2925230,Platte City,64079,Platte City,64079,Yes participating without using any Provision or the CEO,532,44,96
MO,COMPTON-DREW ILC MIDDLE,292928001927,ST. LOUIS CITY,2929280,ST LOUIS,63110,ST LOUIS,63110,Yes under Community Eligibility Option (CEO),391,198,391
NH,Conant Middle High School (H),330403000188,Jaffrey-Rindge Cooperative School District,3304030,Jaffrey,03452,Jaffrey,03452,Yes participating without using any Provision or the CEO,368,,94
NH,Conant Middle High School (M),330403000190,Jaffrey-Rindge Cooperative School District,3304030,Jaffrey,03452,Jaffrey,03452,Yes participating without using any Provision or the CEO,257,,85
MO,CONCORD ELEM. SCHOOL,291869002468,LINDBERGH SCHOOLS,2918690,ST. LOUIS,63128,ST. LOUIS,63128,Yes participating without using any Provision or the CEO,538,15,44
