st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
IA,Fairfield High School,191134000693,Fairfield Comm School District,1911340,Fairfield,52556,Fairfield,52556,Yes participating without using any Provision or the CEO,445,,192
LA,Fairfield Magnet School,220030000160,Caddo Parish,2200300,Shreveport,71106,Shreveport,71106,Yes participating without using any Provision or the CEO,528,,104
IA,Fairfield Middle School,191134000694,Fairfield Comm School District,1911340,Fairfield,52556,Fairfield,52556,Yes participating without using any Provision or the CEO,418,,191
ME,Fairfield Primary School,231433000997,RSU 49/MSAD 49,2314330,Fairfield,04937,Fairfield,04937,Yes participating without using any Provision or the CEO,111,27,78
KS,Fairfield Schools,200831002025,Fairfield,2008310,Langdon,67583,Langdon,67583,Yes participating without using any Provision or the CEO,273,,136
IA,Fairmeadows Elementary School,193093001792,West Des Moines Comm School District,1930930,West Des Moines,50265,West Des Moines,50265,Yes participating without using any Provision or the CEO,545,,122
ME,Fairmount School,230282000050,Bangor Public Schools,2302820,Bangor,04401,Bangor,04401,Yes under Community Eligibility Option (CEO),257,120,167
KS,Fairview Elem,201014000131,Olathe,2010140,Olathe,66061,Olathe,66061,Yes participating without using any Provision or the CEO,253,,172
KY,Fairview Elementary School,210180001889,Fairview Independent,2101800,Ashland,41102,Ashland,41102,Yes under Community Eligibility Option (CEO),244,165,216
IA,Fairview Elementary School,191320000791,Grinnell-Newburg Comm School District,1913200,Grinnell,50112,Grinnell,50112,Yes participating without using any Provision or the CEO,241,,86
IA,Fairview Elementary School,190633000217,Carroll Comm School District,1906330,Carroll,51401,Carroll,51401,Yes participating without using any Provision or the CEO,432,,173
LA,Fairview Elementary School,220033000230,Calcasieu Parish,2200330,Lake Charles,70607,Lake Charles,70607,Yes participating without using any Provision or the CEO,615,,407
KY,Fairview High School,210180000348,Fairview Independent,2101800,Ashland,41102,Ashland,41102,Yes under Community Eligibility Option (CEO),299,190,256
LA,Fairview High School,220006000025,Allen Parish,2200060,Grant,70644,Grant,70644,Yes under Community Eligibility Option (CEO),366,,219
IA,Fairview Park Elementary,192691002184,Spencer Comm School District,1926910,Spencer,51301,Spencer,51301,Yes participating without using any Provision or the CEO,262,,115
ME,Fairview School,230261000014,Auburn Public Schools,2302610,Auburn,04210,Auburn,04210,Yes under Community Eligibility Option (CEO),495,92,191
LA,Fairview-Alpha Elementary & Junior High School,220114000829,Natchitoches Parish,2201140,Campti,71411,Campti,71411,Yes under Community Eligibility Option (CEO),295,,257
KY,Fallsburg Elementary School,210324000871,Lawrence County,2103240,Louisa,41230,Louisa,41230,Yes under Community Eligibility Option (CEO),222,151,154
ME,Falmouth Elementary School,230567023132,Falmouth Public Schools,2305670,Falmouth,04105,Falmouth,04105,Yes participating without using any Provision or the CEO,874,20,26
ME,Falmouth High School,230567000145,Falmouth Public Schools,2305670,Falmouth,04105,Falmouth,04105,Yes participating without using any Provision or the CEO,698,14,16
ME,Falmouth Middle School,230567000914,Falmouth Public Schools,2305670,Falmouth,04105,Falmouth,04105,Yes participating without using any Provision or the CEO,415,9,11
KY,Family Care Center,210186002325,Fayette County,2101860,Lexington,40504,Lexington,40504,Yes under Community Eligibility Option (CEO),25,21,21
KY,Fancy Farm Elementary School,210228000471,Graves County,2102280,Fancy Farm,42039,Fancy Farm,42039,Yes under Community Eligibility Option (CEO),304,149,157
LA,Fannie C. Williams Charter School,220026702062,Fannie C Williams Charter School,2200267,New Orleans,70128,New Orleans,70128,Yes under Community Eligibility Option (CEO),477,,464
KS,Faris Elementary,200762000531,Hutchinson Public Schools,2007620,Hutchinson,67501,Hutchinson,67501,Yes participating without using any Provision or the CEO,306,,274
KS,Farley Elementary,200320001935,Auburn-Washburn,2003200,Topeka,66614,Topeka,66614,Yes participating without using any Provision or the CEO,624,,242
IA,Farley Elementary School,193135001830,Western Dubuque Comm School District,1931350,Farley,52046,Farley,52046,Yes participating without using any Provision or the CEO,273,,92
KY,Farmer Elementary,210299002187,Jefferson County,2102990,Louisville,40299,Louisville,40299,Yes under Community Eligibility Option (CEO),759,305,336
KY,Farmington Elementary School,210228000473,Graves County,2102280,Mayfield,42066,Mayfield,42066,Yes under Community Eligibility Option (CEO),283,164,175
KY,Farnsley Middle,210299001530,Jefferson County,2102990,Louisville,40216,Louisville,40216,Yes under Community Eligibility Option (CEO),973,597,638
ME,Farrington School,230264001002,Augusta Public Schools,2302640,Augusta,04330,Augusta,04330,Yes under Provision 2,308,126,163
KY,Farristown Middle School,210372002311,Madison County,2103720,Berea,40403,Berea,40403,Yes under Community Eligibility Option (CEO),446,189,215
ME,Farwell Elementary School,230732000187,Lewiston Public Schools,2307320,Lewiston,04240,Lewiston,04240,Yes under Community Eligibility Option (CEO),402,135,224
ME,Fayette Central School,230000800455,Fayette Public Schools,2300008,Fayette,04349,Fayette,04349,Yes under Provision 2,79,9,43
KY,Fayette County Learning Center,210186002251,Fayette County,2101860,Lexington,40508,Lexington,40508,Yes under Community Eligibility Option (CEO),189,129,134
KY,Fayette County Preschool Center,210186002337,Fayette County,2101860,Lexington,40503,Lexington,40503,Yes under Community Eligibility Option (CEO),34,16,16
KY,Fayette Pre-School,210186002263,Fayette County,2101860,Lexington,40503,Lexington,40503,Yes participating without using any Provision or the CEO,38,26,27
KY,Feds Creek Elementary School,210480002012,Pike County,2104800,Fedscreek,41524,Fedscreek,41524,Yes under Community Eligibility Option (CEO),157,116,134
IA,Feelhaver Elementary School,191182000723,Fort Dodge Comm School District,1911820,Fort Dodge,50501,Fort Dodge,50501,Yes under Community Eligibility Option (CEO),221,,80
IA,Fellows Elementary School,190354000053,Ames Comm School District,1903540,Ames,50010,Ames,50010,Yes participating without using any Provision or the CEO,518,,130
LA,Fellowship Elementary School,220096000729,LaSalle Parish,2200960,Trout,71371,Trout,71371,Yes under Community Eligibility Option (CEO),208,,29
LA,Fenton Elementary School,220081000563,Jefferson Davis Parish,2200810,Fenton,70640,Fenton,70640,Yes under Community Eligibility Option (CEO),99,,58
KY,Fern Creek Elementary,210299000627,Jefferson County,2102990,Louisville,40291,Louisville,40291,Yes under Community Eligibility Option (CEO),736,450,471
KY,Fern Creek High,210299000628,Jefferson County,2102990,Louisville,40291,Louisville,40291,Yes under Community Eligibility Option (CEO),1588,869,963
LA,Ferriday High School,220048000317,Concordia Parish,2200480,Ferriday,71334,Ferriday,71334,Yes under Community Eligibility Option (CEO),310,,294
LA,Ferriday Junior High School,220048000318,Concordia Parish,2200480,Ferriday,71334,Ferriday,71334,Yes under Community Eligibility Option (CEO),250,,238
LA,Ferriday Lower Elementary School,220048000319,Concordia Parish,2200480,Ferriday,71334,Ferriday,71334,Yes under Community Eligibility Option (CEO),315,,296
LA,Ferriday Upper Elementary School,220048000321,Concordia Parish,2200480,Ferriday,71334,Ferriday,71334,Yes under Community Eligibility Option (CEO),242,,214
ME,Fiddlehead School of Arts & Science,231481323140,Fiddlehead School of Arts and Sciences,2314813,Gray,04039,Gray,04039,No,197,17,18
KY,Field Elementary,210299000741,Jefferson County,2102990,Louisville,40206,Louisville,40206,Yes under Community Eligibility Option (CEO),428,160,166
KS,Field Kindley High,200498001112,Coffeyville,2004980,Coffeyville,67337,Coffeyville,67337,Yes participating without using any Provision or the CEO,454,,253
LA,Fifth Ward Elementary School,220153002003,St. John the Baptist Parish,2201530,Reserve,70084,Reserve,70084,Yes under Community Eligibility Option (CEO),352,,283
LA,Fifth Ward Junior High School,220165001277,St. Tammany Parish,2201650,Bush,70431,Bush,70431,Yes under Community Eligibility Option (CEO),445,,252
IA,Fillmore Elementary School,190858000463,Davenport Comm School District,1908580,Davenport,52806,Davenport,52806,Yes under Community Eligibility Option (CEO),423,,271
IA,Findley Elementary School,190897000531,Des Moines Independent Comm School District,1908970,Des Moines,50313,Des Moines,50313,Yes under Community Eligibility Option (CEO),284,,229
IA,Fisher Elementary School,191872001086,Marshalltown Comm School District,1918720,Marshalltown,50158,Marshalltown,50158,Yes under Community Eligibility Option (CEO),375,,256
LA,Fisher Middle/High School,220084000604,Jefferson Parish,2200840,Marrero,70072,Marrero,70072,Yes under Community Eligibility Option (CEO),494,,220
ME,Fisher-Mitchell School,231477200067,RSU 01 - LKRSU,2314772,Bath,04530,Bath,04530,Yes under Provision 2,190,58,102
KY,Flaherty Elementary School,210405001033,Meade County,2104050,Ekron,40117,Ekron,40117,Yes under Community Eligibility Option (CEO),266,134,150
KY,Flaherty Primary School,210405002295,Meade County,2104050,Ekron,40117,Ekron,40117,Yes under Community Eligibility Option (CEO),411,221,262
KY,Flat Gap Elementary School,210306000801,Johnson County,2103060,Flatgap,41219,Flatgap,41219,Yes under Community Eligibility Option (CEO),229,142,164
KY,Flat Lick Elementary School,210315000843,Knox County,2103150,Flat Lick,40935,Flat Lick,40935,Yes under Community Eligibility Option (CEO),171,147,150
KY,Fleming County High School,210192000398,Fleming County,2101920,Flemingsburg,41041,Flemingsburg,41041,Yes under Community Eligibility Option (CEO),692,361,374
KY,Fleming Neon Middle School,210336000894,Letcher County,2103360,Neon,41840,Neon,41840,Yes under Community Eligibility Option (CEO),137,79,82
KY,Flemingsburg Elementary School,210192000399,Fleming County,2101920,Flemingsburg,41041,Flemingsburg,41041,Yes under Community Eligibility Option (CEO),594,347,372
KS,Flinthills High School,201122001930,Flinthills,2011220,Rosalia,67132,Rosalia,67132,Yes participating without using any Provision or the CEO,96,,43
KS,Flinthills Intermediate School,201122001338,Flinthills,2011220,Rosalia,67132,Rosalia,67132,Yes participating without using any Provision or the CEO,49,,19
KS,Flinthills Middle School,201122001951,Flinthills,2011220,Rosalia,67132,Rosalia,67132,Yes participating without using any Provision or the CEO,65,,40
KS,Flinthills Primary School,201122001337,Flinthills,2011220,Cassoday,66842,Cassoday,66842,Yes participating without using any Provision or the CEO,60,,32
KY,Florence Elementary School,210051000085,Boone County,2100510,Florence,41042,Florence,41042,Yes under Community Eligibility Option (CEO),577,341,385
KS,Florence Wilson Elem,200639001600,Garden City,2006390,Garden City,67846,Garden City,67846,Yes participating without using any Provision or the CEO,361,,262
LA,Florida Avenue Elementary School,220165001278,St. Tammany Parish,2201650,Slidell,70458,Slidell,70458,Yes under Community Eligibility Option (CEO),478,,319
LA,Florida Parishes Juvenile Detention Center,220168010414,Tangipahoa Parish,2201680,Covington,70433,Covington,70433,Yes participating without using any Provision or the CEO,150,,56
LA,Florien High School,220138001110,Sabine Parish,2201380,Florien,71429,Florien,71429,Yes under Community Eligibility Option (CEO),423,,206
KY,Floyd Central High School,210195002450,Floyd County,2101950,Eastern,41622,Eastern,41622,Yes under Community Eligibility Option (CEO),530,349,383
KY,Floyd County Area Technology Center,210028902090,Kentucky Tech System,2100289,Martin,41649,Martin,41649,Yes participating without using any Provision or the CEO,0,,
KY,Foley Middle School,210372000953,Madison County,2103720,Berea,40403,Berea,40403,Yes under Community Eligibility Option (CEO),429,209,238
LA,Folsom Elementary School,220165001279,St. Tammany Parish,2201650,Folsom,70437,Folsom,70437,Yes under Community Eligibility Option (CEO),483,,255
LA,Folsom Junior High School,220165001280,St. Tammany Parish,2201650,Folsom,70437,Folsom,70437,Yes under Community Eligibility Option (CEO),209,,105
LA,Fontainebleau High School,220165000412,St. Tammany Parish,2201650,Mandeville,70471,Mandeville,70471,Yes under Community Eligibility Option (CEO),1619,,548
LA,Fontainebleau Junior High School,220165000589,St. Tammany Parish,2201650,Mandeville,70471,Mandeville,70471,Yes under Community Eligibility Option (CEO),860,,305
KY,Foothills Academy,210126002162,Clinton County,2101260,Albany,42602,Albany,42602,Yes under Community Eligibility Option (CEO),21,18,21
KY,Fordsville Elementary School,210450001112,Ohio County,2104500,Fordsville,42343,Fordsville,42343,Yes under Community Eligibility Option (CEO),238,150,165
IA,Forest City Elementary School,191179000715,Forest City Comm School District,1911790,Forest City,50436,Forest City,50436,Yes participating without using any Provision or the CEO,462,,183
IA,Forest City High School,191179000716,Forest City Comm School District,1911790,Forest City,50436,Forest City,50436,Yes participating without using any Provision or the CEO,333,,121
IA,Forest City Middle School,191179000717,Forest City Comm School District,1911790,Forest City,50436,Forest City,50436,Yes participating without using any Provision or the CEO,319,,132
IA,Forest Grove Elementary,192311002295,Pleasant Valley Comm School District,1923110,Bettendorf,52722,Bettendorf,52722,Yes participating without using any Provision or the CEO,353,,22
LA,Forest Heights Academy of Excellence,220054000375,East Baton Rouge Parish,2200540,Baton Rouge,70812,Baton Rouge,70812,Yes under Community Eligibility Option (CEO),364,,216
LA,Forest Hill Elementary School,220030000162,Caddo Parish,2200300,Shreveport,71118,Shreveport,71118,Yes participating without using any Provision or the CEO,470,,355
LA,Forest Hill Junior High School,220129001712,Rapides Parish,2201290,Forest Hill,71430,Forest Hill,71430,Yes under Community Eligibility Option (CEO),515,,425
ME,Forest Hills Consolidated School,231062000337,RSU 82/MSAD 12,2310620,Jackman,04945,Jackman,04945,Yes participating without using any Provision or the CEO,149,16,42
